"id_aluno","sorteio_tratamento","tratamento_aplicado","nota_matematica","tempo","sexo","raca","escolaridade_pais","id_escola","naoatrito_t1","naoatrito_t2"
499,0,0,53.40896250068,2,1,0,4,25,1,1
500,1,1,52.4316283737956,-2,1,0,3,25,0,1
500,1,1,55.3570216134037,-1,1,0,3,25,0,1
500,1,1,51.0401269883062,0,1,0,3,25,0,1
500,1,1,64.1618787808619,2,1,0,3,25,0,1
501,0,0,41.6237170456698,-2,1,0,3,26,1,1
501,0,0,41.2204813728646,-1,1,0,3,26,1,1
501,0,0,43.5563857401813,0,1,0,3,26,1,1
501,0,0,42.1619255974468,1,1,0,3,26,1,1
501,0,0,47.790199615736,2,1,0,3,26,1,1
502,0,0,46.2782669054421,-2,1,0,3,26,1,1
502,0,0,43.9609454287651,-1,1,0,3,26,1,1
502,0,0,44.37957393565,0,1,0,3,26,1,1
502,0,0,43.1040963530422,1,1,0,3,26,1,1
502,0,0,48.1708501014238,2,1,0,3,26,1,1
503,1,1,39.4210077852294,-2,1,0,3,26,1,1
503,1,1,45.0207003976156,-1,1,0,3,26,1,1
503,1,1,44.3432825574939,0,1,0,3,26,1,1
503,1,1,47.8966662615083,1,1,0,3,26,1,1
503,1,1,56.7494150883545,2,1,0,3,26,1,1
504,1,0,43.4465119205015,-2,1,0,3,26,0,1
504,1,0,45.4986585957181,-1,1,0,3,26,0,1
504,1,0,45.7741584762536,0,1,0,3,26,0,1
504,1,0,45.658997630409,2,1,0,3,26,0,1
505,0,0,47.8321398673533,-2,1,0,4,26,1,1
505,0,0,49.6761563906984,-1,1,0,4,26,1,1
505,0,0,48.490141732788,0,1,0,4,26,1,1
505,0,0,47.6715823669776,1,1,0,4,26,1,1
505,0,0,50.1038293721875,2,1,0,4,26,1,1
506,0,0,40.4708122760271,-2,1,0,4,26,0,0
506,0,0,50.4329768933669,-1,1,0,4,26,0,0
506,0,0,49.8318506359926,0,1,0,4,26,0,0
507,0,0,37.8080143199352,-2,1,0,3,26,1,1
507,0,0,39.8496246406793,-1,1,0,3,26,1,1
507,0,0,45.3745694309408,0,1,0,3,26,1,1
507,0,0,46.3721678040861,1,1,0,3,26,1,1
507,0,0,46.241726143779,2,1,0,3,26,1,1
508,0,0,33.7389033513188,-2,1,0,2,26,1,1
508,0,0,35.4760145803691,-1,1,0,2,26,1,1
508,0,0,38.8940689608061,0,1,0,2,26,1,1
508,0,0,36.0420951397154,1,1,0,2,26,1,1
508,0,0,42.6512257205708,2,1,0,2,26,1,1
509,1,1,47.0355519628019,-2,0,0,3,26,1,1
509,1,1,49.132998007159,-1,0,0,3,26,1,1
509,1,1,50.9681836625862,0,0,0,3,26,1,1
509,1,1,57.4562439335772,1,0,0,3,26,1,1
509,1,1,66.8825277811711,2,0,0,3,26,1,1
510,1,1,54.8180534063155,-2,0,1,3,26,1,1
510,1,1,50.5418342313283,-1,0,1,3,26,1,1
510,1,1,49.8976302593889,0,0,1,3,26,1,1
510,1,1,60.8769434293099,1,0,1,3,26,1,1
510,1,1,73.9216630505427,2,0,1,3,26,1,1
511,1,1,39.8233573765089,-2,1,0,4,26,0,1
511,1,1,43.9716921927227,-1,1,0,4,26,0,1
511,1,1,45.7355812156195,0,1,0,4,26,0,1
511,1,1,59.100701261162,2,1,0,4,26,0,1
512,0,0,43.2334672239786,-2,1,0,3,26,1,1
512,0,0,43.1426831429886,-1,1,0,3,26,1,1
512,0,0,44.5567136999198,0,1,0,3,26,1,1
512,0,0,44.6039985825043,1,1,0,3,26,1,1
512,0,0,40.3255144198302,2,1,0,3,26,1,1
513,0,0,48.1012982490321,-2,1,0,3,26,1,1
513,0,0,46.2446515552827,-1,1,0,3,26,1,1
513,0,0,47.0032735147492,0,1,0,3,26,1,1
513,0,0,44.9679594104013,1,1,0,3,26,1,1
513,0,0,46.2942618401489,2,1,0,3,26,1,1
514,0,0,49.523437510715,-2,0,1,4,26,1,1
514,0,0,42.5189849726949,-1,0,1,4,26,1,1
514,0,0,48.2937919431043,0,0,1,4,26,1,1
514,0,0,50.4198769893864,1,0,1,4,26,1,1
514,0,0,50.1735200684398,2,0,1,4,26,1,1
515,1,1,53.9313628775817,-2,0,0,3,26,0,1
515,1,1,49.369048536403,-1,0,0,3,26,0,1
515,1,1,50.2388905931462,0,0,0,3,26,0,1
515,1,1,65.6256638980969,2,0,0,3,26,0,1
516,1,0,53.7417089257435,-2,0,0,5,26,1,1
516,1,0,56.2247047564314,-1,0,0,5,26,1,1
516,1,0,52.3477956424614,0,0,0,5,26,1,1
516,1,0,51.3499496232695,1,0,0,5,26,1,1
516,1,0,53.0159258052458,2,0,0,5,26,1,1
517,0,0,37.2485519922143,-2,0,0,3,26,1,1
517,0,0,46.4666010549285,-1,0,0,3,26,1,1
517,0,0,45.2675239678563,0,0,0,3,26,1,1
517,0,0,42.633369270766,1,0,0,3,26,1,1
517,0,0,48.2886888441299,2,0,0,3,26,1,1
518,1,1,48.8416541822369,-2,1,0,5,26,1,1
518,1,1,47.9895711104579,-1,1,0,5,26,1,1
518,1,1,48.8712753315529,0,1,0,5,26,1,1
518,1,1,54.3295699499925,1,1,0,5,26,1,1
518,1,1,59.3615096074119,2,1,0,5,26,1,1
519,1,1,49.6802724672425,-2,1,0,4,26,1,1
519,1,1,54.0600807925424,-1,1,0,4,26,1,1
519,1,1,52.1709640407454,0,1,0,4,26,1,1
519,1,1,57.0341335353144,1,1,0,4,26,1,1
519,1,1,66.1598442319969,2,1,0,4,26,1,1
520,1,1,46.1950748644668,-2,0,0,2,26,1,1
520,1,1,46.3637860989677,-1,0,0,2,26,1,1
520,1,1,45.1016348128923,0,0,0,2,26,1,1
520,1,1,52.0554053830327,1,0,0,2,26,1,1
520,1,1,56.233004804827,2,0,0,2,26,1,1
521,0,0,45.7072440880333,-2,0,0,3,27,1,0
521,0,0,47.9180572155314,-1,0,0,3,27,1,0
521,0,0,50.1083875713289,0,0,0,3,27,1,0
521,0,0,50.6162587489678,1,0,0,3,27,1,0
522,1,1,44.8984665472013,-2,1,0,4,27,1,1
522,1,1,48.0694106296158,-1,1,0,4,27,1,1
522,1,1,45.2109535642592,0,1,0,4,27,1,1
522,1,1,45.6650940033859,1,1,0,4,27,1,1
522,1,1,56.9266716033451,2,1,0,4,27,1,1
523,1,1,57.857601805804,-2,1,0,4,27,0,1
523,1,1,47.8909704028068,-1,1,0,4,27,0,1
523,1,1,51.7217362961216,0,1,0,4,27,0,1
523,1,1,63.9235667628227,2,1,0,4,27,0,1
524,1,1,49.1500221424139,-2,1,0,4,27,0,1
524,1,1,48.7355179382988,-1,1,0,4,27,0,1
524,1,1,48.7852009496682,0,1,0,4,27,0,1
524,1,1,62.1128284750195,2,1,0,4,27,0,1
525,1,1,55.1223127990378,-2,0,0,4,27,1,1
525,1,1,51.4827810099607,-1,0,0,4,27,1,1
525,1,1,47.8879176924483,0,0,0,4,27,1,1
525,1,1,52.9027637863663,1,0,0,4,27,1,1
525,1,1,57.0701355335284,2,0,0,4,27,1,1
526,0,0,48.9891418055806,-2,0,1,2,27,1,1
526,0,0,44.4003206648501,-1,0,1,2,27,1,1
526,0,0,48.3463220093099,0,0,1,2,27,1,1
526,0,0,49.4690428254597,1,0,1,2,27,1,1
526,0,0,48.8269039869951,2,0,1,2,27,1,1
527,0,0,50.2838196286696,-2,1,0,5,27,1,1
527,0,0,57.2350597907414,-1,1,0,5,27,1,1
527,0,0,52.2184704237363,0,1,0,5,27,1,1
527,0,0,50.4998957916072,1,1,0,5,27,1,1
527,0,0,48.0718323662363,2,1,0,5,27,1,1
528,1,1,43.4411367047515,-2,0,0,1,27,1,1
528,1,1,39.6479951380327,-1,0,0,1,27,1,1
528,1,1,43.9744999177839,0,0,0,1,27,1,1
528,1,1,51.6031228047713,1,0,0,1,27,1,1
528,1,1,55.9249390082011,2,0,0,1,27,1,1
529,1,0,44.5204917620614,-2,1,1,3,27,1,1
529,1,0,54.2164840345104,-1,1,1,3,27,1,1
529,1,0,49.4672437225712,0,1,1,3,27,1,1
529,1,0,49.5518021371502,1,1,1,3,27,1,1
529,1,0,53.4826254940911,2,1,1,3,27,1,1
530,1,1,50.286090261839,-2,0,0,3,27,1,1
530,1,1,46.7512720151167,-1,0,0,3,27,1,1
530,1,1,47.6071706281286,0,0,0,3,27,1,1
530,1,1,54.3299921418028,1,0,0,3,27,1,1
530,1,1,58.5459682215496,2,0,0,3,27,1,1
531,1,1,40.0672996871257,-2,0,1,2,27,1,1
531,1,1,51.3800028455086,-1,0,1,2,27,1,1
531,1,1,47.7703398259215,0,0,1,2,27,1,1
531,1,1,56.04046328703,1,0,1,2,27,1,1
531,1,1,74.3729442078538,2,0,1,2,27,1,1
532,1,1,59.1147198510313,-2,0,0,5,27,1,1
532,1,1,54.8103443720008,-1,0,0,5,27,1,1
532,1,1,52.3137538141309,0,0,0,5,27,1,1
532,1,1,60.0429917708227,1,0,0,5,27,1,1
532,1,1,66.1270140631829,2,0,0,5,27,1,1
533,0,0,36.6321977367745,-2,0,0,4,27,1,1
533,0,0,51.262289386108,-1,0,0,4,27,1,1
533,0,0,51.9251720041886,0,0,0,4,27,1,1
533,0,0,55.0363653919486,1,0,0,4,27,1,1
533,0,0,50.7330717985238,2,0,0,4,27,1,1
534,1,0,44.3879866520728,-2,0,0,4,27,1,0
534,1,0,50.4355679671036,-1,0,0,4,27,1,0
534,1,0,50.4743992538062,0,0,0,4,27,1,0
534,1,0,48.2346030286474,1,0,0,4,27,1,0
535,0,0,58.449285895818,-2,0,0,4,27,1,1
535,0,0,54.0349535335806,-1,0,0,4,27,1,1
535,0,0,52.5126061480516,0,0,0,4,27,1,1
535,0,0,55.3467932948842,1,0,0,4,27,1,1
535,0,0,53.7660149736615,2,0,0,4,27,1,1
536,0,0,50.4928685243291,-2,0,0,3,27,1,1
536,0,0,49.8308888579698,-1,0,0,3,27,1,1
536,0,0,48.9088044661089,0,0,0,3,27,1,1
536,0,0,46.9418008717976,1,0,0,3,27,1,1
536,0,0,48.9293954955983,2,0,0,3,27,1,1
537,1,1,39.6154140543883,-2,1,0,3,27,1,1
537,1,1,42.5264772772674,-1,1,0,3,27,1,1
537,1,1,44.4145983918394,0,1,0,3,27,1,1
537,1,1,46.5547108025838,1,1,0,3,27,1,1
537,1,1,56.2921422189389,2,1,0,3,27,1,1
538,0,0,57.5175135128617,-2,0,0,4,27,1,1
538,0,0,58.3388376847886,-1,0,0,4,27,1,1
538,0,0,54.4634279616078,0,0,0,4,27,1,1
538,0,0,53.8493996668104,1,0,0,4,27,1,1
538,0,0,56.89675231353,2,0,0,4,27,1,1
539,1,0,48.6940739307542,-2,0,0,5,27,1,1
539,1,0,44.786148623929,-1,0,0,5,27,1,1
539,1,0,50.083312022584,0,0,0,5,27,1,1
539,1,0,46.7637074706614,1,0,0,5,27,1,1
539,1,0,47.7122271018554,2,0,0,5,27,1,1
540,1,1,49.6270225943882,-2,0,1,4,27,1,1
540,1,1,52.8589889822053,-1,0,1,4,27,1,1
540,1,1,49.6583152798449,0,0,1,4,27,1,1
540,1,1,57.8601209780008,1,0,1,4,27,1,1
540,1,1,73.997679092324,2,0,1,4,27,1,1
541,1,1,51.9194964130134,-2,0,0,5,28,1,1
541,1,1,44.6509567773925,-1,0,0,5,28,1,1
541,1,1,49.0504476225245,0,0,0,5,28,1,1
541,1,1,56.7890797739027,1,0,0,5,28,1,1
541,1,1,59.3838071888383,2,0,0,5,28,1,1
542,0,0,48.5579866579454,-2,1,0,4,28,1,1
542,0,0,48.7219354340355,-1,1,0,4,28,1,1
542,0,0,50.9744225513303,0,1,0,4,28,1,1
542,0,0,51.5835760584797,1,1,0,4,28,1,1
542,0,0,52.6336639472451,2,1,0,4,28,1,1
543,1,0,47.922306724956,-2,1,0,4,28,1,1
543,1,0,46.7780735376381,-1,1,0,4,28,1,1
543,1,0,49.8997374878941,0,1,0,4,28,1,1
543,1,0,48.7179075427803,1,1,0,4,28,1,1
543,1,0,50.0005729081667,2,1,0,4,28,1,1
544,1,1,47.0540603930063,-2,0,1,5,28,1,1
544,1,1,49.0657038994068,-1,0,1,5,28,1,1
544,1,1,51.484602852741,0,0,1,5,28,1,1
544,1,1,63.1243991187433,1,0,1,5,28,1,1
544,1,1,77.9496837874852,2,0,1,5,28,1,1
545,0,0,45.8011826466227,-2,0,0,4,28,1,1
545,0,0,49.5527033128967,-1,0,0,4,28,1,1
545,0,0,48.6982225856841,0,0,0,4,28,1,1
545,0,0,50.7550422082027,1,0,0,4,28,1,1
545,0,0,49.950948004433,2,0,0,4,28,1,1
546,1,1,49.1057465180643,-2,1,0,3,28,1,1
546,1,1,45.2740873521916,-1,1,0,3,28,1,1
546,1,1,46.957640969893,0,1,0,3,28,1,1
546,1,1,54.6489569271086,1,1,0,3,28,1,1
546,1,1,59.5909127698847,2,1,0,3,28,1,1
547,0,0,41.042352949703,-2,1,0,3,28,1,1
547,0,0,50.7078750165654,-1,1,0,3,28,1,1
547,0,0,47.60222774133,0,1,0,3,28,1,1
547,0,0,48.6013951319905,1,1,0,3,28,1,1
547,0,0,48.5660959283264,2,1,0,3,28,1,1
548,1,1,45.9817387942758,-2,0,0,2,28,1,0
548,1,1,52.6971573016215,-1,0,0,2,28,1,0
548,1,1,51.1546210088511,0,0,0,2,28,1,0
548,1,1,58.8138746697439,1,0,0,2,28,1,0
549,1,1,45.602119694941,-2,1,0,3,28,1,1
549,1,1,46.846053401041,-1,1,0,3,28,1,1
549,1,1,45.8667084519067,0,1,0,3,28,1,1
549,1,1,52.7189373371328,1,1,0,3,28,1,1
549,1,1,52.323918941053,2,1,0,3,28,1,1
550,1,1,47.4313339528614,-2,1,0,2,28,0,1
550,1,1,46.0492002705729,-1,1,0,2,28,0,1
550,1,1,45.5367522913,0,1,0,2,28,0,1
550,1,1,57.8398262435753,2,1,0,2,28,0,1
551,1,1,44.5216026753479,-2,1,0,4,28,0,1
551,1,1,53.6453943292993,-1,1,0,4,28,0,1
551,1,1,49.5436389335574,0,1,0,4,28,0,1
551,1,1,63.6200654379201,2,1,0,4,28,0,1
552,1,0,55.5020326273248,-2,0,1,3,28,0,1
552,1,0,54.535117878442,-1,0,1,3,28,0,1
552,1,0,50.4891428509295,0,0,1,3,28,0,1
552,1,0,47.3030367895014,2,0,1,3,28,0,1
553,1,0,37.6930433032085,-2,1,1,2,28,1,1
553,1,0,46.2578423586067,-1,1,1,2,28,1,1
553,1,0,43.2046574814583,0,1,1,2,28,1,1
553,1,0,44.1632703957972,1,1,1,2,28,1,1
553,1,0,38.6351293939504,2,1,1,2,28,1,1
554,1,1,56.4268134016117,-2,0,0,3,28,1,1
554,1,1,57.3834990300029,-1,0,0,3,28,1,1
554,1,1,51.0337671329093,0,0,0,3,28,1,1
554,1,1,53.6837169220733,1,0,0,3,28,1,1
554,1,1,65.6275606215328,2,0,0,3,28,1,1
555,0,0,48.2341024961093,-2,0,0,4,28,1,1
555,0,0,51.3743856043661,-1,0,0,4,28,1,1
555,0,0,48.5900427822109,0,0,0,4,28,1,1
555,0,0,46.8596146362457,1,0,0,4,28,1,1
555,0,0,48.2263101417443,2,0,0,4,28,1,1
556,1,1,45.2176116407707,-2,0,0,4,28,1,1
556,1,1,50.1785893989467,-1,0,0,4,28,1,1
556,1,1,47.9791526457651,0,0,0,4,28,1,1
556,1,1,51.5100279270504,1,0,0,4,28,1,1
556,1,1,61.3699874430669,2,0,0,4,28,1,1
557,0,0,56.4984025146703,-2,0,0,4,28,1,1
557,0,0,52.3163909281191,-1,0,0,4,28,1,1
557,0,0,52.0528293711733,0,0,0,4,28,1,1
557,0,0,53.2011417406243,1,0,0,4,28,1,1
557,0,0,52.1198279979317,2,0,0,4,28,1,1
558,1,1,51.9554811310831,-2,0,1,5,28,1,1
558,1,1,57.2688108036439,-1,0,1,5,28,1,1
558,1,1,53.2305895444775,0,0,1,5,28,1,1
558,1,1,66.9656300789219,1,0,1,5,28,1,1
558,1,1,80.9993003584831,2,0,1,5,28,1,1
559,1,1,37.6010222820639,-2,1,1,2,28,1,1
559,1,1,42.17528555697,-1,1,1,2,28,1,1
559,1,1,44.9239365738202,0,1,1,2,28,1,1
559,1,1,55.3820121060774,1,1,1,2,28,1,1
559,1,1,64.9256550747117,2,1,1,2,28,1,1
560,1,1,46.4244017129293,-2,0,0,5,28,1,1
560,1,1,53.6136993093981,-1,0,0,5,28,1,1
560,1,1,51.7514642280454,0,0,0,5,28,1,1
560,1,1,56.7749577048053,1,0,0,5,28,1,1
560,1,1,68.2548587542722,2,0,0,5,28,1,1
561,1,1,37.7235301644733,-2,1,0,4,29,1,1
561,1,1,51.1305154402003,-1,1,0,4,29,1,1
561,1,1,47.979812915364,0,1,0,4,29,1,1
561,1,1,53.2805398155297,1,1,0,4,29,1,1
561,1,1,61.617973426672,2,1,0,4,29,1,1
562,1,1,46.2216776661838,-2,0,0,5,29,1,1
562,1,1,51.6433426287426,-1,0,0,5,29,1,1
562,1,1,50.3971544540993,0,0,0,5,29,1,1
562,1,1,56.6220569420916,1,0,0,5,29,1,1
562,1,1,64.4293996720036,2,0,0,5,29,1,1
563,1,1,48.0093747044996,-2,1,1,5,29,1,1
563,1,1,51.2517080142469,-1,1,1,5,29,1,1
563,1,1,51.4994129609873,0,1,1,5,29,1,1
563,1,1,61.8467300904313,1,1,1,5,29,1,1
563,1,1,76.5790231845347,2,1,1,5,29,1,1
564,1,1,41.1363285873508,-2,0,0,3,29,0,1
564,1,1,53.4202372399754,-1,0,0,3,29,0,1
564,1,1,50.3997358468587,0,0,0,3,29,0,1
564,1,1,65.4782844122294,2,0,0,3,29,0,1
565,0,0,52.5051967786845,-2,1,0,2,29,1,1
565,0,0,47.3213962112365,-1,1,0,2,29,1,1
565,0,0,45.352607601239,0,1,0,2,29,1,1
565,0,0,44.7582632126982,1,1,0,2,29,1,1
565,0,0,47.8863141511183,2,1,0,2,29,1,1
566,1,1,53.0153892686379,-2,0,0,3,29,1,1
566,1,1,48.5940932815288,-1,0,0,3,29,1,1
566,1,1,48.3772081728489,0,0,0,3,29,1,1
566,1,1,50.1833892134317,1,0,0,3,29,1,1
566,1,1,59.6380424530327,2,0,0,3,29,1,1
567,0,0,54.198052928981,-2,0,0,3,29,1,1
567,0,0,56.8166065418256,-1,0,0,3,29,1,1
567,0,0,54.8474338699287,0,0,0,3,29,1,1
567,0,0,53.6976571645163,1,0,0,3,29,1,1
567,0,0,52.3744084149744,2,0,0,3,29,1,1
568,0,0,48.063691742206,-2,0,0,4,29,1,0
568,0,0,46.3418030869647,-1,0,0,4,29,1,0
568,0,0,50.5250126095595,0,0,0,4,29,1,0
568,0,0,49.1086456566033,1,0,0,4,29,1,0
569,1,1,47.6696537987029,-2,1,0,3,29,0,1
569,1,1,51.079748280531,-1,1,0,3,29,0,1
569,1,1,47.3354838873623,0,1,0,3,29,0,1
569,1,1,60.6040403301793,2,1,0,3,29,0,1
570,0,0,40.7612708430442,-2,0,0,4,29,1,1
570,0,0,49.7864581850537,-1,0,0,4,29,1,1
570,0,0,47.904362523372,0,0,0,4,29,1,1
570,0,0,44.7202335091981,1,0,0,4,29,1,1
570,0,0,47.9824795718398,2,0,0,4,29,1,1
571,0,0,54.2766730031451,-2,1,1,4,29,1,1
571,0,0,49.7238613140568,-1,1,1,4,29,1,1
571,0,0,53.322908819916,0,1,1,4,29,1,1
571,0,0,49.8888691910292,1,1,1,4,29,1,1
571,0,0,53.0988255806976,2,1,1,4,29,1,1
572,1,1,49.3920817225994,-2,1,1,4,29,1,0
572,1,1,49.8631147777167,-1,1,1,4,29,1,0
572,1,1,51.0730032988681,0,1,1,4,29,1,0
572,1,1,62.0806632511062,1,1,1,4,29,1,0
573,0,0,47.5978584639589,-2,0,1,4,29,0,1
573,0,0,51.2618336232664,-1,0,1,4,29,0,1
573,0,0,47.1414382515633,0,0,1,4,29,0,1
573,0,0,46.4382721387691,2,0,1,4,29,0,1
574,1,1,51.8548074746091,-2,1,0,3,29,0,1
574,1,1,52.9638208070993,-1,1,0,3,29,0,1
574,1,1,49.9984035479036,0,1,0,3,29,0,1
574,1,1,62.9258879046872,2,1,0,3,29,0,1
575,1,1,57.392705030759,-2,1,0,3,29,1,1
575,1,1,53.9053202969403,-1,1,0,3,29,1,1
575,1,1,51.8654290316452,0,1,0,3,29,1,1
575,1,1,57.4571714100162,1,1,0,3,29,1,1
575,1,1,66.4692636030587,2,1,0,3,29,1,1
576,0,0,60.1370743177357,-2,0,0,3,29,0,1
576,0,0,54.9715117427649,-1,0,0,3,29,0,1
576,0,0,55.4257783110577,0,0,0,3,29,0,1
576,0,0,52.5212716237393,2,0,0,3,29,0,1
577,0,0,50.9840241594549,-2,0,1,3,29,0,1
577,0,0,52.7618129649572,-1,0,1,3,29,0,1
577,0,0,47.1902545170633,0,0,1,3,29,0,1
577,0,0,44.8260064044341,2,0,1,3,29,0,1
578,1,1,48.0698380614945,-2,1,0,3,29,0,1
578,1,1,49.7217949087078,-1,1,0,3,29,0,1
578,1,1,48.7770966042182,0,1,0,3,29,0,1
578,1,1,62.02256804521,2,1,0,3,29,0,1
579,0,0,51.156704258186,-2,1,0,4,29,0,1
579,0,0,55.6066314707169,-1,1,0,4,29,0,1
579,0,0,53.1285676605813,0,1,0,4,29,0,1
579,0,0,51.8449020793745,2,1,0,4,29,0,1
580,0,0,44.8466777898897,-2,0,0,3,29,1,1
580,0,0,43.4889137309583,-1,0,0,3,29,1,1
580,0,0,48.5267234672408,0,0,0,3,29,1,1
580,0,0,47.9100469630152,1,0,0,3,29,1,1
580,0,0,47.658409710408,2,0,0,3,29,1,1
581,1,0,49.8965220514148,-2,1,0,4,30,1,1
581,1,0,51.7621092341442,-1,1,0,4,30,1,1
581,1,0,53.2941345417006,0,1,0,4,30,1,1
581,1,0,54.4283586525909,1,1,0,4,30,1,1
581,1,0,56.1187505109444,2,1,0,4,30,1,1
582,1,1,53.2590950476182,-2,1,0,4,30,0,1
582,1,1,50.8339259425501,-1,1,0,4,30,0,1
582,1,1,51.9754028739697,0,1,0,4,30,0,1
582,1,1,60.9310087291345,2,1,0,4,30,0,1
583,0,0,47.4270007504235,-2,1,0,3,30,0,0
583,0,0,41.8420164974932,-1,1,0,3,30,0,0
583,0,0,43.4300205967117,0,1,0,3,30,0,0
584,1,0,44.6829704355421,-2,1,0,3,30,1,1
584,1,0,51.1088574917671,-1,1,0,3,30,1,1
584,1,0,50.0170409991621,0,1,0,3,30,1,1
584,1,0,52.9175799055067,1,1,0,3,30,1,1
584,1,0,47.0266409498125,2,1,0,3,30,1,1
585,0,0,47.7212912001849,-2,0,0,2,30,1,1
585,0,0,42.3152743899559,-1,0,0,2,30,1,1
585,0,0,44.1885815769288,0,0,0,2,30,1,1
585,0,0,45.6360632830563,1,0,0,2,30,1,1
585,0,0,48.3245579667975,2,0,0,2,30,1,1
586,1,1,39.0722009995962,-2,1,1,3,30,1,1
586,1,1,48.1654443780948,-1,1,1,3,30,1,1
586,1,1,44.0446045597967,0,1,1,3,30,1,1
586,1,1,51.1766722815705,1,1,1,3,30,1,1
586,1,1,68.0696524120673,2,1,1,3,30,1,1
587,1,1,52.6162445742463,-2,0,0,4,30,1,1
587,1,1,51.7406892473294,-1,0,0,4,30,1,1
587,1,1,48.899059461574,0,0,0,4,30,1,1
587,1,1,53.4741896879274,1,0,0,4,30,1,1
587,1,1,59.4568014686779,2,0,0,4,30,1,1
588,1,1,48.1473682735212,-2,1,0,4,30,1,1
588,1,1,45.4053815360355,-1,1,0,4,30,1,1
588,1,1,48.855664315283,0,1,0,4,30,1,1
588,1,1,53.5048954054491,1,1,0,4,30,1,1
588,1,1,60.4051974432311,2,1,0,4,30,1,1
589,0,0,52.1004793487244,-2,0,0,4,30,1,1
589,0,0,50.7982808614875,-1,0,0,4,30,1,1
589,0,0,48.5729364562717,0,0,0,4,30,1,1
589,0,0,49.6473378061436,1,0,0,4,30,1,1
589,0,0,47.3725983805209,2,0,0,4,30,1,1
590,1,1,54.9291828972476,-2,1,0,6,30,0,1
590,1,1,51.3280621277114,-1,1,0,6,30,0,1
590,1,1,52.674377065579,0,1,0,6,30,0,1
590,1,1,67.6054216908742,2,1,0,6,30,0,1
591,1,0,46.8204459692449,-2,1,1,4,30,1,1
591,1,0,44.5177548919458,-1,1,1,4,30,1,1
591,1,0,49.6092023956086,0,1,1,4,30,1,1
591,1,0,50.2987092396718,1,1,1,4,30,1,1
591,1,0,47.1349143195806,2,1,1,4,30,1,1
592,0,0,44.6009746949269,-2,1,0,3,30,0,1
592,0,0,45.3174849289449,-1,1,0,3,30,0,1
592,0,0,46.5478813787084,0,1,0,3,30,0,1
592,0,0,45.4384821018973,2,1,0,3,30,0,1
593,1,1,44.5980052379319,-2,1,0,4,30,1,1
593,1,1,47.3784531515201,-1,1,0,4,30,1,1
593,1,1,49.0545401771431,0,1,0,4,30,1,1
593,1,1,58.3911537514143,1,1,0,4,30,1,1
593,1,1,61.8195398882761,2,1,0,4,30,1,1
594,0,0,43.7916555912973,-2,0,0,4,30,1,1
594,0,0,49.7347155361796,-1,0,0,4,30,1,1
594,0,0,47.0497042056918,0,0,0,4,30,1,1
594,0,0,48.2775682954183,1,0,0,4,30,1,1
594,0,0,47.6337549776483,2,0,0,4,30,1,1
595,0,0,49.7872217160461,-2,0,0,4,30,1,1
595,0,0,48.4937181315316,-1,0,0,4,30,1,1
595,0,0,48.4609810861065,0,0,0,4,30,1,1
595,0,0,50.5745273332035,1,0,0,4,30,1,1
595,0,0,47.6775793095893,2,0,0,4,30,1,1
596,0,0,42.0693121443575,-2,1,0,4,30,1,1
596,0,0,38.7270032661462,-1,1,0,4,30,1,1
596,0,0,45.046036372135,0,1,0,4,30,1,1
596,0,0,44.899352967927,1,1,0,4,30,1,1
596,0,0,46.5100678184536,2,1,0,4,30,1,1
597,1,1,43.8929546860475,-2,1,0,3,30,1,1
597,1,1,50.9931114336483,-1,1,0,3,30,1,1
597,1,1,48.3119337495733,0,1,0,3,30,1,1
597,1,1,51.3798546950545,1,1,0,3,30,1,1
597,1,1,63.7244169721529,2,1,0,3,30,1,1
598,1,1,47.6249732711178,-2,1,1,4,30,1,1
598,1,1,47.8112436965767,-1,1,1,4,30,1,1
598,1,1,49.001882246906,0,1,1,4,30,1,1
598,1,1,59.2597519377238,1,1,1,4,30,1,1
598,1,1,75.9072008259583,2,1,1,4,30,1,1
599,1,1,41.0758634432319,-2,1,1,3,30,1,1
599,1,1,50.4393923315487,-1,1,1,3,30,1,1
599,1,1,46.4572610421086,0,1,1,3,30,1,1
599,1,1,57.6302412450833,1,1,1,3,30,1,1
599,1,1,70.0029363954224,2,1,1,3,30,1,1
600,0,0,49.7832114430347,-2,0,0,4,30,1,1
600,0,0,45.8017453432068,-1,0,0,4,30,1,1
600,0,0,48.8067514765883,0,0,0,4,30,1,1
600,0,0,50.8149266640613,1,0,0,4,30,1,1
600,0,0,47.0730236581942,2,0,0,4,30,1,1
601,1,1,50.7012091658852,-2,1,0,4,31,1,1
601,1,1,48.9278400313086,-1,1,0,4,31,1,1
601,1,1,49.5072984778851,0,1,0,4,31,1,1
601,1,1,55.6140442293432,1,1,0,4,31,1,1
601,1,1,59.4697604031082,2,1,0,4,31,1,1
602,0,0,47.4599053426103,-2,0,0,4,31,1,1
602,0,0,47.8907445963948,-1,0,0,4,31,1,1
602,0,0,49.5223524726434,0,0,0,4,31,1,1
602,0,0,50.0146662152281,1,0,0,4,31,1,1
602,0,0,48.0946377393883,2,0,0,4,31,1,1
603,0,0,48.4309143293935,-2,1,0,4,31,1,1
603,0,0,50.3981979727222,-1,1,0,4,31,1,1
603,0,0,50.9123918102285,0,1,0,4,31,1,1
603,0,0,54.8503088430928,1,1,0,4,31,1,1
